order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4367,4237,175,Chicken Biryani,2026-01-29,11:20:08,Completed,1406.6
4368,4969,14,Pizza,2025-04-09,13:35:05,Pending,1142.93
4369,4977,31,Paneer Curry,2024-01-19,00:00:33,Completed,444.9
4370,3913,44,Pizza,2025-07-28,23:51:19,Completed,1102.2
4371,2845,93,Burger,2026-02-09,10:10:05,Cancelled,1992.42
4372,4672,212,Chicken Biryani,2025-12-17,11:46:22,Completed,561.01
4373,4228,238,Fried Rice,2024-03-18,11:56:12,Completed,985.26
4374,243,102,Pizza,2025-04-01,22:36:42,Completed,145.87
4375,4411,30,Pasta,2025-07-18,19:08:34,Completed,1785.66
4376,3809,173,Chicken Biryani,2024-10-16,02:26:26,Completed,1914.92
4377,998,114,Chicken Biryani,2026-01-21,10:10:57,Completed,954.16
4378,3467,253,Fried Rice,2025-10-02,19:53:19,Cancelled,1437.26
4379,2791,278,Fried Rice,2025-05-11,11:48:58,Completed,1224.88
4380,2488,172,Chicken Biryani,2025-08-11,03:31:49,Pending,1282.99
4381,2033,201,Pasta,2025-03-24,06:24:25,Cancelled,667.58
4382,3649,92,Pasta,2025-02-06,04:39:28,Pending,316.24
4383,1101,21,Dosa,2024-05-07,10:29:13,Completed,1344.45
4384,377,133,Pasta,2024-10-03,11:47:41,Completed,319.37
4385,1585,152,Burger,2025-01-30,09:29:42,Cancelled,1819.99
4386,3094,230,Dosa,2024-04-19,15:30:03,Completed,950.25
4387,3437,289,Fried Rice,2025-11-26,20:22:46,Cancelled,711.57
4388,618,45,Chicken Biryani,2024-10-04,22:35:42,Pending,1333.78
4389,1239,220,Dosa,2025-03-23,16:39:55,Completed,1067.53
4390,4744,231,Fried Rice,2025-10-01,08:35:52,Completed,974.49
4391,1312,143,Burger,2024-02-23,02:38:20,Completed,930.58
4392,4896,268,Pizza,2024-09-29,12:58:30,Pending,1966.49
4393,120,139,Paneer Curry,2025-03-25,19:54:01,Completed,670.32
4394,4827,103,Pasta,2025-05-09,22:52:28,Pending,248.35
4395,3058,202,Pizza,2025-06-05,16:16:36,Pending,1811.88
4396,412,113,Pizza,2025-08-26,05:04:52,Pending,1911.32
4397,966,73,Fried Rice,2024-12-16,18:04:13,Pending,1795.13
4398,1265,128,Chicken Biryani,2024-07-08,02:38:05,Completed,1158.83
4399,4145,295,Fried Rice,2024-12-15,16:40:09,Cancelled,336.46
4400,2499,93,Fried Rice,2024-08-27,05:09:54,Pending,835.64
4401,4421,1,Fried Rice,2024-01-08,21:07:45,Pending,1645.05
4402,4963,24,Burger,2024-08-05,14:49:40,Completed,500.11
4403,2015,208,Fried Rice,2024-10-02,02:39:51,Cancelled,475.41
4404,2648,223,Dosa,2025-08-25,18:46:18,Cancelled,1793.25
4405,3615,15,Paneer Curry,2025-09-08,16:09:30,Completed,921.24
4406,2232,194,Veg Biryani,2024-01-26,18:09:28,Pending,1599.9
4407,258,27,Dosa,2024-09-10,16:12:25,Cancelled,1231.56
4408,2531,146,Burger,2026-01-17,17:46:29,Pending,1172.46
4409,3126,123,Paneer Curry,2024-03-25,23:11:23,Pending,470.54
4410,3916,251,Dosa,2024-03-22,13:01:35,Completed,1509.42
4411,4110,224,Pasta,2024-09-18,13:38:26,Completed,1104.22
4412,4092,158,Veg Biryani,2024-10-24,19:37:55,Pending,440.24
4413,1916,33,Dosa,2025-06-02,13:09:48,Completed,1484.49
4414,4101,241,Pizza,2025-09-10,18:19:04,Pending,509.61
4415,1410,43,Pizza,2024-09-21,20:49:27,Completed,505.31
4416,4795,269,Pizza,2024-08-12,20:58:49,Completed,710.4
4417,3777,63,Burger,2024-01-25,00:31:14,Completed,1364.22
4418,2238,262,Dosa,2024-01-07,10:32:21,Pending,909.43
4419,2977,137,Veg Biryani,2025-05-09,02:35:15,Cancelled,1907.16
4420,3200,4,Dosa,2025-10-27,13:49:50,Pending,905.26
4421,4725,44,Veg Biryani,2025-08-26,08:23:54,Pending,1408.97
4422,3036,226,Pasta,2026-01-26,11:17:27,Pending,1850.78
4423,3273,191,Paneer Curry,2025-11-14,16:23:18,Cancelled,934.08
4424,3938,202,Chicken Biryani,2025-02-14,09:09:51,Cancelled,783.24
4425,2802,72,Pasta,2024-01-09,18:12:33,Pending,739.52
4426,579,252,Fried Rice,2024-11-24,06:44:14,Completed,660.53
4427,4255,254,Pizza,2025-09-30,19:33:43,Cancelled,1169.63
4428,3835,185,Dosa,2025-05-14,05:13:40,Cancelled,638.64
4429,3532,40,Fried Rice,2024-06-19,00:10:48,Cancelled,196.31
4430,4874,275,Paneer Curry,2025-09-13,06:11:44,Cancelled,556.46
4431,2258,18,Chicken Biryani,2025-06-22,15:43:16,Pending,1624.76
4432,3399,222,Burger,2024-05-23,11:06:54,Cancelled,190.36
4433,2105,127,Chicken Biryani,2024-06-15,03:11:37,Completed,287.25
4434,4643,123,Burger,2025-12-14,06:54:52,Completed,1806.05
4435,4165,135,Chicken Biryani,2024-04-21,04:04:45,Pending,784.85
4436,2650,176,Paneer Curry,2025-05-28,19:21:41,Pending,818.48
4437,2913,79,Pasta,2025-12-14,10:32:31,Completed,765.97
4438,3376,235,Dosa,2024-10-10,07:01:18,Pending,975.07
4439,2600,38,Paneer Curry,2025-06-19,07:41:12,Cancelled,1773.83
4440,4110,234,Veg Biryani,2024-07-23,23:40:18,Cancelled,574.09
4441,3476,222,Burger,2024-12-23,14:28:10,Cancelled,1975.57
4442,2912,276,Pasta,2025-07-09,20:56:28,Cancelled,590.63
4443,4374,73,Fried Rice,2025-04-20,23:47:12,Cancelled,847.7
4444,4916,299,Veg Biryani,2024-02-17,04:27:58,Cancelled,932.47
4445,4938,157,Paneer Curry,2024-09-27,15:27:29,Pending,1442.92
4446,1606,202,Dosa,2024-06-21,21:33:02,Completed,931.43
4447,3976,235,Burger,2025-01-05,04:15:25,Pending,1025.01
4448,399,47,Chicken Biryani,2026-01-14,22:04:16,Completed,1351.36
4449,4971,30,Fried Rice,2025-05-21,02:48:22,Cancelled,1513.47
4450,1540,277,Paneer Curry,2024-05-10,00:19:43,Completed,309.62
4451,2993,39,Chicken Biryani,2024-05-11,04:31:19,Cancelled,635.15
4452,1406,157,Dosa,2024-12-26,13:56:00,Pending,1414.62
4453,769,201,Fried Rice,2024-06-03,01:17:52,Pending,887.1
4454,4929,109,Fried Rice,2025-10-09,08:35:09,Completed,1101.22
4455,1078,197,Pizza,2024-10-21,06:52:01,Pending,572.29
4456,2266,8,Burger,2025-07-05,03:19:32,Completed,1329.23
4457,4877,270,Dosa,2024-11-17,11:24:33,Completed,1384.42
4458,1157,145,Dosa,2024-06-12,02:13:53,Completed,1535.68
4459,3997,144,Fried Rice,2024-12-20,01:47:37,Completed,1548.74
4460,1740,127,Pizza,2026-02-02,21:51:15,Cancelled,221.72
4461,4629,239,Chicken Biryani,2025-08-21,23:17:20,Completed,618.2
4462,1657,45,Chicken Biryani,2024-01-05,11:00:20,Cancelled,142.61
4463,4566,90,Burger,2025-05-10,03:30:08,Cancelled,737.67
4464,1059,251,Paneer Curry,2025-12-07,08:47:37,Cancelled,1328.97
4465,2905,176,Dosa,2025-05-16,15:52:49,Pending,867.93
4466,3636,183,Paneer Curry,2025-03-24,04:38:02,Completed,754.6
4467,875,148,Paneer Curry,2024-11-13,20:17:41,Completed,457.88
4468,3507,55,Fried Rice,2025-02-02,14:47:32,Cancelled,584.48
4469,1045,137,Pizza,2024-08-10,21:00:41,Pending,1450.67
4470,2833,31,Veg Biryani,2024-05-22,02:30:40,Completed,1783.24
4471,2045,292,Chicken Biryani,2024-08-15,23:10:38,Pending,416.28
4472,2708,259,Pizza,2025-09-25,19:38:45,Pending,1647.23
4473,1764,290,Veg Biryani,2025-04-29,06:52:45,Completed,1253.68
4474,1811,231,Veg Biryani,2025-09-10,01:34:48,Cancelled,1248.97
4475,2840,125,Fried Rice,2024-05-31,16:04:41,Pending,988.48
4476,1481,44,Veg Biryani,2024-03-30,10:28:45,Pending,1887.98
4477,276,201,Fried Rice,2024-07-10,06:27:15,Cancelled,287.02
4478,2060,98,Pasta,2024-01-04,10:03:09,Pending,1767.92
4479,2377,129,Burger,2025-02-05,09:43:22,Completed,1527.65
4480,4819,48,Dosa,2025-07-30,15:14:00,Completed,413.86
4481,462,238,Pizza,2026-02-17,00:16:17,Completed,1849.31
4482,4098,123,Fried Rice,2025-03-28,14:29:23,Completed,988.21
4483,4156,229,Fried Rice,2024-02-18,22:50:08,Cancelled,1026.92
4484,1789,97,Fried Rice,2024-02-27,21:54:10,Completed,194.25
4485,356,31,Pasta,2024-02-14,21:24:30,Completed,1312.18
4486,4215,218,Paneer Curry,2024-05-23,12:27:20,Pending,1783.25
4487,3029,283,Pasta,2024-10-17,14:39:14,Completed,1021.34
4488,2532,237,Chicken Biryani,2025-07-20,23:57:34,Completed,663.87
4489,1775,113,Pizza,2025-03-07,23:13:07,Cancelled,659.64
4490,3385,271,Dosa,2025-01-22,12:52:41,Completed,748.27
4491,1645,171,Veg Biryani,2026-02-05,14:57:26,Pending,707.7
4492,557,264,Fried Rice,2024-07-27,11:25:01,Completed,1600.7
4493,4661,198,Fried Rice,2025-05-26,14:24:49,Cancelled,1655.98
4494,3346,168,Pasta,2025-01-04,21:06:50,Completed,198.54
4495,1794,230,Fried Rice,2025-10-17,08:19:31,Completed,462.8
4496,4226,132,Pizza,2025-02-08,09:54:17,Completed,136.36
4497,1048,167,Veg Biryani,2024-06-12,06:41:58,Cancelled,619.26
4498,4816,189,Burger,2024-12-27,17:28:28,Pending,1325.41
4499,3249,212,Chicken Biryani,2024-08-23,17:38:47,Pending,251.76
4500,2515,110,Chicken Biryani,2024-05-27,15:38:34,Completed,1283.4
4501,4466,40,Burger,2025-04-28,01:41:00,Pending,411.88
4502,1170,63,Chicken Biryani,2025-08-27,20:22:23,Cancelled,1584.83
4503,1218,160,Burger,2025-01-05,23:14:32,Cancelled,407.32
4504,3026,17,Veg Biryani,2025-09-13,23:13:38,Cancelled,1979.79
4505,4652,202,Pizza,2025-11-14,11:07:37,Cancelled,609.36
4506,4847,169,Burger,2025-04-16,15:44:50,Cancelled,222.34
4507,4412,109,Dosa,2025-07-12,17:02:00,Pending,877.4
4508,197,26,Paneer Curry,2025-12-04,22:42:29,Cancelled,412.96
4509,3531,201,Pasta,2024-11-06,14:32:09,Cancelled,700.18
4510,3535,3,Dosa,2025-07-29,08:04:55,Completed,1093.92
4511,2917,9,Fried Rice,2025-06-01,05:46:50,Pending,1209.05
4512,3500,85,Paneer Curry,2024-12-08,23:03:16,Completed,828.77
4513,1727,74,Fried Rice,2025-08-02,05:19:41,Pending,1500.69
4514,2008,156,Pasta,2024-06-11,17:45:42,Cancelled,1661.67
4515,3880,29,Dosa,2025-09-12,06:01:51,Pending,452.45
4516,2076,129,Pasta,2026-03-10,08:46:23,Pending,867.78
4517,821,153,Pasta,2024-02-17,12:52:05,Completed,1148.07
4518,3243,87,Pasta,2025-01-22,18:41:06,Cancelled,1522.87
4519,3858,87,Dosa,2025-12-13,18:59:50,Pending,1255.65
4520,2014,185,Veg Biryani,2024-09-17,00:41:31,Cancelled,1919.3
4521,3417,45,Burger,2025-09-28,11:47:48,Cancelled,683.43
4522,4426,117,Burger,2024-02-18,20:26:29,Completed,1143.59
4523,994,203,Burger,2025-07-11,01:00:25,Pending,1001.56
4524,1108,105,Paneer Curry,2025-08-22,02:28:48,Pending,1252.64
4525,4997,283,Chicken Biryani,2024-09-10,22:59:50,Completed,1578.68
4526,228,40,Pasta,2024-06-10,05:49:24,Completed,300.1
4527,1478,16,Chicken Biryani,2026-02-21,13:21:51,Cancelled,408.18
4528,2981,78,Burger,2025-08-16,03:37:09,Completed,1864.98
4529,1777,35,Dosa,2024-09-05,14:22:50,Completed,1236.06
4530,1376,249,Chicken Biryani,2024-06-30,02:53:46,Completed,579.48
4531,3494,248,Pizza,2025-07-16,21:39:22,Completed,1687.44
4532,2849,10,Burger,2024-07-06,22:39:42,Completed,1366.6
4533,2624,205,Chicken Biryani,2025-04-12,17:41:35,Completed,1434.41
4534,4767,41,Paneer Curry,2025-12-07,03:49:48,Pending,1753.38
4535,2409,159,Burger,2024-08-05,06:20:28,Pending,1983.43
4536,932,191,Veg Biryani,2025-06-06,17:30:40,Pending,655.2
4537,3567,60,Veg Biryani,2025-05-19,11:05:04,Pending,1955.57
4538,3705,6,Pizza,2024-02-29,20:06:50,Pending,384.39
4539,2085,28,Chicken Biryani,2024-07-09,01:12:28,Cancelled,566.34
4540,80,280,Burger,2026-01-20,18:55:14,Pending,1298.95
4541,935,92,Burger,2025-08-04,23:21:24,Completed,332.92
4542,205,192,Burger,2025-11-13,00:27:33,Completed,618.76
4543,1913,72,Fried Rice,2024-03-18,19:53:35,Completed,1457.43
4544,2957,76,Chicken Biryani,2025-01-28,05:49:54,Completed,285.92
4545,3578,240,Fried Rice,2024-04-24,03:35:40,Cancelled,665.45
4546,1372,198,Paneer Curry,2025-06-25,07:49:54,Cancelled,169.96
4547,3285,229,Veg Biryani,2026-02-06,03:02:16,Completed,1630.02
4548,3371,70,Chicken Biryani,2025-04-24,19:33:07,Completed,721.33
4549,4155,204,Dosa,2024-12-07,06:52:26,Completed,932.74
4550,1398,88,Chicken Biryani,2024-08-27,00:34:23,Cancelled,1197.94
4551,2769,107,Chicken Biryani,2024-03-26,17:35:50,Pending,1897.4
4552,1617,40,Dosa,2024-01-13,13:08:38,Completed,234.02
4553,3665,166,Fried Rice,2024-12-16,01:00:00,Completed,1111.92
4554,1342,281,Dosa,2025-05-28,11:38:51,Pending,1866.68
4555,1907,255,Dosa,2025-04-02,02:16:03,Pending,969.92
4556,57,287,Burger,2025-05-18,01:48:09,Completed,1342.77
4557,2410,21,Fried Rice,2025-02-06,09:55:30,Cancelled,556.71
4558,690,255,Pizza,2024-12-01,00:16:59,Pending,433.96
4559,3627,125,Pizza,2025-10-18,21:39:40,Cancelled,472.31
4560,4483,121,Pizza,2024-01-27,04:17:20,Completed,798.69
4561,518,99,Dosa,2024-04-02,05:44:23,Completed,923.09
4562,4376,16,Veg Biryani,2024-07-19,13:57:26,Cancelled,1241.49
4563,1465,156,Chicken Biryani,2025-01-07,01:04:22,Pending,711.82
4564,2238,244,Veg Biryani,2024-03-08,17:04:41,Cancelled,286.79
4565,2225,277,Fried Rice,2024-02-20,14:18:15,Pending,1185.47
4566,3323,100,Veg Biryani,2025-06-06,20:14:55,Completed,1801.16
4567,3669,13,Dosa,2024-09-17,02:02:21,Cancelled,679.79
4568,2019,278,Veg Biryani,2025-12-02,02:55:18,Cancelled,237.39
4569,2248,172,Pasta,2024-05-07,03:38:00,Pending,1615.97
4570,3597,214,Veg Biryani,2025-02-15,16:55:12,Cancelled,1737.76
4571,4625,205,Chicken Biryani,2024-05-12,09:45:23,Completed,1029.81
4572,775,231,Pasta,2025-08-04,05:34:50,Pending,742.48
4573,329,67,Pizza,2025-05-09,16:59:31,Cancelled,506.6
4574,2868,118,Dosa,2024-01-05,09:09:35,Pending,1069.03
4575,3772,70,Fried Rice,2024-06-15,16:02:07,Completed,1489.63
4576,2895,94,Dosa,2024-03-01,22:28:26,Cancelled,1180.37
4577,2956,258,Paneer Curry,2025-04-30,08:34:56,Completed,1959.52
4578,4979,98,Burger,2024-06-24,22:33:05,Cancelled,1482.54
4579,131,84,Dosa,2025-12-18,17:12:24,Completed,1801.25
4580,4714,258,Pasta,2025-09-19,08:50:08,Cancelled,916.53
4581,4330,158,Pasta,2026-01-01,22:04:45,Pending,1123.39
4582,3727,128,Burger,2024-09-29,04:55:36,Pending,1478.93
4583,1073,123,Veg Biryani,2025-02-06,12:37:36,Cancelled,1498.12
4584,3320,86,Pizza,2025-03-02,16:31:43,Pending,587.99
4585,2554,2,Pasta,2024-08-19,08:32:39,Cancelled,417.11
4586,3475,100,Burger,2024-04-16,14:57:52,Pending,1585.54
4587,1092,48,Fried Rice,2024-04-29,09:31:55,Pending,1416.66
4588,1451,213,Burger,2024-09-18,12:30:06,Pending,442.1
4589,3438,94,Burger,2025-06-24,20:15:55,Completed,805.14
4590,2261,137,Fried Rice,2024-02-02,10:18:54,Pending,1622.52
4591,2511,105,Dosa,2024-04-30,23:45:12,Pending,1875.95
4592,863,240,Fried Rice,2024-03-27,02:49:17,Pending,1792.09
4593,4651,171,Paneer Curry,2024-09-28,10:40:07,Cancelled,662.98
4594,4541,273,Dosa,2026-02-22,02:57:03,Completed,1729.83
4595,3102,122,Veg Biryani,2026-02-25,10:55:55,Pending,260.24
4596,1008,209,Dosa,2025-10-01,04:03:00,Pending,1326.36
4597,3174,148,Pizza,2024-06-26,09:09:47,Cancelled,1240.92
4598,1422,130,Paneer Curry,2025-05-28,16:05:54,Cancelled,504.08
4599,4328,254,Fried Rice,2024-08-07,23:43:54,Cancelled,1191.45
4600,1965,2,Chicken Biryani,2024-05-01,13:06:43,Pending,714.24
4601,3020,39,Burger,2024-05-02,09:30:21,Pending,1022.6
4602,1922,25,Fried Rice,2025-08-05,06:27:35,Pending,1648
4603,2131,167,Burger,2025-07-25,06:14:40,Completed,168.34
4604,1150,129,Pasta,2025-05-30,03:20:31,Pending,1819.69
4605,4384,197,Pizza,2024-09-01,17:25:04,Pending,506.51
4606,582,138,Pasta,2024-02-18,23:08:41,Completed,920.45
4607,3189,59,Chicken Biryani,2026-01-24,21:29:36,Pending,1640.92
4608,3386,125,Paneer Curry,2025-09-01,22:48:56,Pending,1261.42
4609,4251,252,Chicken Biryani,2024-05-30,02:19:30,Pending,755.75
4610,2182,225,Veg Biryani,2025-03-10,02:49:21,Pending,1212.86
4611,1350,164,Chicken Biryani,2024-04-14,03:54:47,Completed,1487.04
4612,3403,23,Chicken Biryani,2024-07-14,02:57:48,Pending,1551.69
4613,1353,286,Pasta,2024-07-10,17:29:52,Cancelled,1928.42
4614,925,89,Chicken Biryani,2025-10-16,04:51:59,Cancelled,855.29
4615,4490,152,Pizza,2024-03-22,09:37:18,Pending,188.97
4616,3237,195,Paneer Curry,2025-04-18,22:31:05,Cancelled,1765.18
4617,506,35,Dosa,2024-06-16,01:10:49,Completed,643.14
4618,2109,201,Chicken Biryani,2024-10-03,04:58:00,Cancelled,1014.29
4619,2021,274,Pasta,2025-05-15,06:10:27,Completed,1470.6
4620,3017,87,Fried Rice,2024-12-28,21:04:26,Cancelled,1246.07
4621,3744,166,Paneer Curry,2025-09-06,09:56:56,Cancelled,941.22
4622,4988,258,Pizza,2026-02-10,17:49:56,Cancelled,551.69
4623,4088,245,Paneer Curry,2024-12-14,11:26:47,Cancelled,1663.09
4624,1712,200,Paneer Curry,2025-10-18,19:27:56,Pending,149.83
4625,817,21,Fried Rice,2024-11-15,22:46:56,Cancelled,530.63
4626,847,163,Chicken Biryani,2024-10-06,19:29:47,Pending,1656.54
4627,457,122,Fried Rice,2024-08-23,20:44:44,Pending,1515.1
4628,2913,283,Pasta,2024-05-16,19:19:25,Cancelled,1309.52
4629,124,215,Burger,2025-01-27,15:29:35,Pending,697.64
4630,141,249,Fried Rice,2025-04-24,14:18:04,Completed,1618.73
4631,726,257,Dosa,2024-03-30,02:04:23,Completed,852.11
4632,3111,160,Dosa,2025-11-10,04:58:47,Completed,1109.63
4633,2829,299,Dosa,2024-05-13,10:06:02,Completed,1063.21
4634,1919,165,Pasta,2025-09-13,23:03:15,Pending,571.96
4635,2001,241,Paneer Curry,2024-06-10,10:03:50,Cancelled,1897
4636,3664,214,Fried Rice,2024-12-04,01:23:09,Pending,982.45
4637,2065,287,Fried Rice,2024-08-16,17:41:20,Cancelled,1850.51
4638,623,88,Pizza,2024-06-07,12:01:27,Pending,1883.84
4639,2380,215,Paneer Curry,2026-02-01,20:03:15,Cancelled,1709.92
4640,4029,167,Pizza,2024-02-22,02:59:46,Completed,1721.61
4641,1435,141,Pasta,2025-08-26,23:06:09,Pending,1769.46
4642,3256,255,Dosa,2024-08-02,22:43:31,Cancelled,1762.04
4643,433,73,Chicken Biryani,2025-07-31,22:26:53,Completed,1369.77
4644,312,225,Chicken Biryani,2024-12-13,09:48:05,Completed,1173.31
4645,2806,293,Veg Biryani,2026-02-16,03:15:54,Completed,651.79
4646,2621,241,Fried Rice,2025-02-28,20:32:35,Completed,1693.85
4647,567,104,Paneer Curry,2025-07-10,12:24:17,Pending,1446.21
4648,2330,214,Veg Biryani,2024-12-07,05:51:45,Pending,365.98
4649,179,139,Chicken Biryani,2025-03-20,06:06:04,Cancelled,785.83
4650,2016,105,Dosa,2024-01-23,14:29:09,Pending,263.31
4651,4082,270,Paneer Curry,2025-06-23,21:48:08,Completed,963.79
4652,3133,179,Burger,2025-06-17,06:32:15,Cancelled,530.8
4653,2350,53,Veg Biryani,2025-06-03,01:29:42,Pending,279.85
4654,2009,104,Burger,2025-01-28,01:45:26,Completed,1068.65
4655,2305,45,Dosa,2025-01-17,10:37:36,Completed,908.92
4656,1481,9,Burger,2025-03-16,01:58:26,Completed,538.33
4657,396,82,Veg Biryani,2025-07-20,19:40:16,Completed,1211.06
4658,3385,256,Paneer Curry,2025-03-01,17:40:38,Pending,975.25
4659,3737,194,Dosa,2025-03-02,12:27:15,Pending,775.36
4660,477,107,Dosa,2024-12-04,22:28:54,Cancelled,328.35
4661,1656,184,Veg Biryani,2024-12-04,09:06:23,Completed,1815.28
4662,1674,294,Fried Rice,2024-05-23,13:54:05,Pending,506.2
4663,1109,99,Burger,2024-02-20,19:33:52,Completed,1347.27
4664,2992,36,Dosa,2024-03-25,07:29:31,Cancelled,1097.64
4665,3806,12,Pizza,2024-12-10,01:02:14,Pending,590.75
4666,3462,8,Pasta,2025-03-18,05:02:48,Pending,649.11
4667,1011,153,Dosa,2024-04-18,11:38:40,Cancelled,1017.72
4668,3442,147,Burger,2024-06-09,03:54:32,Cancelled,1978.84
4669,3713,297,Paneer Curry,2025-11-07,04:56:40,Completed,222.52
4670,440,224,Fried Rice,2025-08-20,10:15:45,Pending,1846.27
4671,276,81,Burger,2024-12-19,06:06:24,Cancelled,1619.5
4672,1690,233,Paneer Curry,2025-01-04,18:28:05,Completed,422.32
4673,4400,136,Veg Biryani,2025-07-13,06:34:49,Cancelled,1379.41
4674,2459,184,Veg Biryani,2026-01-05,21:27:42,Pending,1395.95
4675,4771,35,Dosa,2024-12-07,22:45:12,Pending,1692.08
4676,2402,153,Pasta,2025-02-07,23:54:49,Pending,1562.82
4677,4786,4,Chicken Biryani,2024-05-27,08:40:28,Pending,256.39
4678,2484,80,Pasta,2025-01-14,06:11:05,Pending,1132.09
4679,4045,5,Veg Biryani,2024-12-04,09:18:28,Cancelled,1225.29
4680,4908,178,Chicken Biryani,2026-02-19,17:46:12,Completed,1799.39
4681,3699,23,Burger,2024-11-04,13:40:50,Pending,1041.37
4682,2816,23,Pizza,2026-02-15,23:21:46,Cancelled,1431.64
4683,629,237,Paneer Curry,2024-02-28,11:16:18,Cancelled,181.01
4684,1977,139,Pasta,2025-10-12,18:01:58,Completed,1385.09
4685,801,114,Dosa,2024-04-18,15:03:32,Completed,1523.47
4686,1045,45,Pasta,2025-08-24,22:30:13,Pending,778.09
4687,3997,177,Dosa,2024-11-27,06:27:43,Cancelled,456.86
4688,1029,288,Pasta,2025-05-29,07:19:34,Pending,1412.06
4689,740,182,Chicken Biryani,2025-05-29,12:19:21,Pending,1825.67
4690,4163,36,Fried Rice,2025-02-04,18:58:17,Pending,1516.31
4691,2989,213,Pasta,2024-04-22,11:50:11,Completed,1736.06
4692,4770,155,Chicken Biryani,2025-02-28,20:22:38,Cancelled,570.29
4693,3179,129,Pasta,2026-02-03,08:42:04,Cancelled,146.6
4694,2569,62,Pasta,2025-08-05,13:29:21,Completed,1743.6
4695,1697,172,Pasta,2024-03-14,07:58:35,Completed,472.25
4696,612,262,Pizza,2024-09-24,13:31:26,Pending,862.46
4697,4862,66,Veg Biryani,2025-02-17,02:27:11,Completed,1325.53
4698,3695,160,Pasta,2025-03-15,20:39:44,Cancelled,1033.84
4699,3947,293,Pasta,2024-11-07,19:08:10,Cancelled,492.61
4700,1839,30,Fried Rice,2025-08-08,15:28:06,Completed,1049.96
4701,1679,200,Pizza,2024-02-22,09:27:41,Completed,1552.41
4702,3457,129,Pizza,2025-07-30,02:51:39,Completed,128.13
4703,3955,145,Pasta,2024-05-03,04:53:02,Cancelled,1843.42
4704,907,250,Pasta,2026-02-23,00:21:48,Completed,1949.29
4705,742,293,Pasta,2026-02-10,22:03:41,Completed,997.38
4706,140,269,Fried Rice,2025-11-29,23:43:24,Cancelled,770.29
4707,3442,77,Pizza,2025-02-01,00:09:40,Completed,142.69
4708,3418,241,Burger,2024-07-12,12:40:52,Cancelled,1505.39
4709,3062,201,Dosa,2025-05-17,16:33:28,Completed,1560.74
4710,532,1,Dosa,2025-06-17,11:15:52,Completed,1695.62
4711,1779,82,Paneer Curry,2025-12-27,01:17:11,Completed,154.72
4712,2528,269,Pizza,2026-02-09,04:38:26,Cancelled,955.64
4713,1696,167,Pizza,2025-12-12,13:52:10,Cancelled,1482.3
4714,663,60,Pizza,2024-12-15,15:02:33,Completed,1934.84
4715,3517,299,Fried Rice,2025-07-07,00:07:13,Cancelled,1372.45
4716,550,288,Fried Rice,2025-02-26,05:03:04,Completed,1846.74
4717,844,49,Pizza,2025-11-11,02:19:58,Cancelled,1552.76
4718,4939,16,Burger,2025-04-22,17:38:14,Cancelled,855.66
4719,1873,201,Dosa,2025-01-29,14:19:03,Pending,449.35
4720,2018,82,Pasta,2024-03-16,23:40:02,Pending,1213.24
4721,84,99,Burger,2024-10-13,12:14:37,Cancelled,1043.71
4722,4926,143,Chicken Biryani,2024-02-20,06:17:59,Completed,1042.27
4723,1622,56,Burger,2024-08-11,12:33:44,Completed,1455.73
4724,1034,230,Fried Rice,2026-01-27,12:29:11,Pending,969.06
4725,2805,25,Burger,2024-04-10,21:11:30,Completed,814.01
4726,4551,32,Paneer Curry,2025-05-28,16:33:28,Completed,356.51
4727,2702,78,Dosa,2026-03-02,14:29:28,Cancelled,669.17
4728,592,257,Fried Rice,2025-07-08,21:58:39,Completed,1622.73
4729,1950,260,Pizza,2025-09-05,18:23:54,Completed,1825.04
4730,990,142,Paneer Curry,2024-03-16,11:56:32,Pending,1053.71
4731,732,126,Pasta,2024-10-01,20:54:40,Cancelled,279.61
4732,3391,178,Pizza,2024-12-26,16:02:12,Cancelled,1816.19
4733,3169,56,Fried Rice,2024-06-19,04:52:27,Cancelled,625.52
4734,1074,289,Dosa,2025-07-31,00:51:46,Cancelled,1729
4735,1555,132,Fried Rice,2025-08-17,10:47:43,Pending,1022.88
4736,630,122,Pasta,2025-02-23,14:23:04,Pending,1295.63
4737,4773,47,Fried Rice,2024-01-17,01:14:11,Cancelled,771.76
4738,4224,97,Pizza,2025-02-13,16:09:03,Completed,1180.92
