delivery_id,order_id,delivery_status,delivery_time,rider_id
16601,16601,In Transit,86 mins,187
16602,16602,Not Delivered,91 mins,321
16603,16603,In Transit,92 mins,480
16604,16604,In Transit,77 mins,7
16605,16605,In Transit,31 mins,465
16606,16606,Delivered,44 mins,16
16607,16607,Not Delivered,71 mins,360
16608,16608,Delivered,119 mins,281
16609,16609,In Transit,20 mins,485
16610,16610,Delivered,89 mins,341
16611,16611,In Transit,90 mins,182
16612,16612,In Transit,67 mins,36
16613,16613,Not Delivered,103 mins,215
16614,16614,Not Delivered,64 mins,220
16615,16615,Not Delivered,28 mins,221
16616,16616,In Transit,47 mins,461
16617,16617,In Transit,116 mins,48
16618,16618,Not Delivered,57 mins,11
16619,16619,Not Delivered,76 mins,367
16620,16620,In Transit,88 mins,320
16621,16621,Not Delivered,48 mins,159
16622,16622,Delivered,17 mins,452
16623,16623,Not Delivered,112 mins,228
16624,16624,In Transit,26 mins,151
16625,16625,Not Delivered,110 mins,379
16626,16626,Delivered,93 mins,276
16627,16627,Not Delivered,46 mins,69
16628,16628,Delivered,80 mins,107
16629,16629,Not Delivered,39 mins,4
16630,16630,Delivered,54 mins,124
16631,16631,Delivered,118 mins,252
16632,16632,In Transit,72 mins,276
16633,16633,Not Delivered,49 mins,52
16634,16634,Delivered,21 mins,373
16635,16635,In Transit,66 mins,440
16636,16636,In Transit,112 mins,128
16637,16637,Not Delivered,40 mins,417
16638,16638,In Transit,33 mins,314
16639,16639,Delivered,38 mins,103
16640,16640,In Transit,40 mins,452
16641,16641,Delivered,106 mins,384
16642,16642,Not Delivered,58 mins,337
16643,16643,Delivered,43 mins,108
16644,16644,Not Delivered,102 mins,277
16645,16645,In Transit,34 mins,111
16646,16646,Delivered,98 mins,307
16647,16647,In Transit,92 mins,294
16648,16648,Not Delivered,17 mins,372
16649,16649,Delivered,90 mins,120
16650,16650,Not Delivered,77 mins,270
16651,16651,Delivered,85 mins,370
16652,16652,Not Delivered,88 mins,426
16653,16653,Delivered,105 mins,331
16654,16654,In Transit,57 mins,240
16655,16655,Not Delivered,82 mins,103
16656,16656,In Transit,81 mins,219
16657,16657,In Transit,77 mins,363
16658,16658,Delivered,103 mins,16
16659,16659,In Transit,80 mins,494
16660,16660,In Transit,28 mins,377
16661,16661,In Transit,29 mins,47
16662,16662,Not Delivered,52 mins,305
16663,16663,In Transit,110 mins,214
16664,16664,Delivered,54 mins,398
16665,16665,Not Delivered,97 mins,176
16666,16666,Delivered,28 mins,25
16667,16667,Delivered,79 mins,125
16668,16668,In Transit,74 mins,475
16669,16669,Not Delivered,113 mins,475
16670,16670,Not Delivered,110 mins,389
16671,16671,In Transit,31 mins,105
16672,16672,Not Delivered,93 mins,185
16673,16673,In Transit,36 mins,344
16674,16674,In Transit,49 mins,184
16675,16675,Not Delivered,19 mins,442
16676,16676,Not Delivered,18 mins,359
16677,16677,Not Delivered,43 mins,119
16678,16678,Not Delivered,18 mins,462
16679,16679,Not Delivered,18 mins,324
16680,16680,In Transit,39 mins,277
16681,16681,Not Delivered,115 mins,300
16682,16682,Not Delivered,100 mins,399
16683,16683,Delivered,99 mins,289
16684,16684,In Transit,57 mins,465
16685,16685,Delivered,107 mins,288
16686,16686,Not Delivered,29 mins,129
16687,16687,Not Delivered,40 mins,55
16688,16688,Delivered,52 mins,395
16689,16689,Delivered,75 mins,13
16690,16690,Delivered,94 mins,213
16691,16691,Not Delivered,98 mins,183
16692,16692,Not Delivered,21 mins,395
16693,16693,In Transit,49 mins,3
16694,16694,Delivered,96 mins,97
16695,16695,In Transit,18 mins,452
16696,16696,Delivered,120 mins,65
16697,16697,Delivered,71 mins,491
16698,16698,In Transit,55 mins,251
16699,16699,Not Delivered,85 mins,224
16700,16700,In Transit,51 mins,241
16701,16701,Not Delivered,26 mins,245
16702,16702,In Transit,43 mins,210
16703,16703,Delivered,110 mins,362
16704,16704,In Transit,56 mins,180
16705,16705,In Transit,40 mins,464
16706,16706,Delivered,15 mins,82
16707,16707,In Transit,64 mins,488
16708,16708,Not Delivered,81 mins,232
16709,16709,Not Delivered,41 mins,239
16710,16710,In Transit,109 mins,194
16711,16711,In Transit,42 mins,404
16712,16712,Not Delivered,40 mins,384
16713,16713,Not Delivered,84 mins,194
16714,16714,Delivered,48 mins,69
16715,16715,Not Delivered,61 mins,493
16716,16716,Delivered,109 mins,190
16717,16717,Not Delivered,30 mins,367
16718,16718,Not Delivered,108 mins,28
16719,16719,Not Delivered,30 mins,257
16720,16720,In Transit,31 mins,145
16721,16721,Delivered,57 mins,404
16722,16722,In Transit,22 mins,204
16723,16723,In Transit,63 mins,388
16724,16724,Delivered,23 mins,161
16725,16725,Delivered,119 mins,169
16726,16726,Not Delivered,51 mins,499
16727,16727,Delivered,39 mins,359
16728,16728,Delivered,40 mins,97
16729,16729,In Transit,96 mins,264
16730,16730,Delivered,19 mins,147
16731,16731,In Transit,67 mins,231
16732,16732,In Transit,65 mins,416
16733,16733,Not Delivered,64 mins,297
16734,16734,In Transit,99 mins,56
16735,16735,Delivered,107 mins,467
16736,16736,In Transit,82 mins,318
16737,16737,In Transit,110 mins,465
16738,16738,Delivered,87 mins,450
16739,16739,Not Delivered,37 mins,459
16740,16740,Not Delivered,68 mins,109
16741,16741,Delivered,62 mins,419
16742,16742,Not Delivered,26 mins,66
16743,16743,Not Delivered,49 mins,378
16744,16744,Not Delivered,18 mins,9
16745,16745,Delivered,72 mins,5
16746,16746,In Transit,92 mins,89
16747,16747,Not Delivered,18 mins,78
16748,16748,In Transit,71 mins,435
16749,16749,Delivered,18 mins,93
16750,16750,In Transit,83 mins,165
16751,16751,Delivered,33 mins,208
16752,16752,Delivered,44 mins,301
16753,16753,Not Delivered,76 mins,24
16754,16754,Delivered,77 mins,379
16755,16755,Not Delivered,30 mins,49
16756,16756,In Transit,84 mins,16
16757,16757,In Transit,97 mins,5
16758,16758,Not Delivered,20 mins,24
16759,16759,Delivered,95 mins,144
16760,16760,In Transit,57 mins,268
16761,16761,Not Delivered,17 mins,117
16762,16762,Delivered,25 mins,276
16763,16763,In Transit,96 mins,388
16764,16764,Not Delivered,63 mins,136
16765,16765,Delivered,104 mins,191
16766,16766,In Transit,50 mins,56
16767,16767,Not Delivered,116 mins,407
16768,16768,Delivered,48 mins,169
16769,16769,In Transit,103 mins,376
16770,16770,Delivered,29 mins,494
16771,16771,Not Delivered,73 mins,187
16772,16772,Delivered,106 mins,218
16773,16773,In Transit,24 mins,170
16774,16774,In Transit,69 mins,467
16775,16775,In Transit,76 mins,314
16776,16776,Delivered,97 mins,76
16777,16777,Delivered,103 mins,257
16778,16778,Delivered,78 mins,235
16779,16779,Not Delivered,19 mins,82
16780,16780,Not Delivered,64 mins,122
16781,16781,Not Delivered,16 mins,68
16782,16782,Delivered,59 mins,33
16783,16783,In Transit,61 mins,63
16784,16784,Not Delivered,108 mins,325
16785,16785,Not Delivered,70 mins,163
16786,16786,Delivered,76 mins,442
16787,16787,Delivered,81 mins,221
16788,16788,Delivered,31 mins,401
16789,16789,Not Delivered,38 mins,460
16790,16790,Delivered,90 mins,140
16791,16791,Not Delivered,115 mins,231
16792,16792,Delivered,111 mins,373
16793,16793,Not Delivered,36 mins,4
16794,16794,In Transit,108 mins,238
16795,16795,In Transit,22 mins,111
16796,16796,Delivered,56 mins,165
16797,16797,Not Delivered,67 mins,469
16798,16798,In Transit,118 mins,156
16799,16799,In Transit,36 mins,436
16800,16800,In Transit,78 mins,15
16801,16801,In Transit,45 mins,217
16802,16802,In Transit,79 mins,355
16803,16803,In Transit,42 mins,380
16804,16804,Not Delivered,58 mins,156
16805,16805,In Transit,62 mins,47
16806,16806,Delivered,116 mins,138
16807,16807,Not Delivered,103 mins,311
16808,16808,Not Delivered,28 mins,219
16809,16809,Not Delivered,42 mins,90
16810,16810,In Transit,34 mins,247
16811,16811,Not Delivered,29 mins,425
16812,16812,Not Delivered,26 mins,90
16813,16813,In Transit,42 mins,168
16814,16814,Not Delivered,19 mins,4
16815,16815,In Transit,43 mins,364
16816,16816,Delivered,63 mins,44
16817,16817,Delivered,73 mins,237
16818,16818,In Transit,22 mins,309
16819,16819,Delivered,72 mins,153
16820,16820,Delivered,38 mins,231
16821,16821,Not Delivered,103 mins,226
16822,16822,Delivered,26 mins,332
16823,16823,In Transit,43 mins,114
16824,16824,In Transit,112 mins,456
16825,16825,Not Delivered,100 mins,113
16826,16826,Delivered,78 mins,108
16827,16827,Delivered,21 mins,441
16828,16828,Not Delivered,105 mins,368
16829,16829,Delivered,35 mins,308
16830,16830,In Transit,34 mins,16
16831,16831,In Transit,106 mins,41
16832,16832,Delivered,97 mins,58
16833,16833,Not Delivered,120 mins,223
16834,16834,Not Delivered,78 mins,354
16835,16835,Delivered,74 mins,228
16836,16836,Delivered,87 mins,193
16837,16837,Not Delivered,23 mins,463
16838,16838,In Transit,39 mins,402
16839,16839,Delivered,67 mins,140
16840,16840,Not Delivered,34 mins,40
16841,16841,Not Delivered,119 mins,69
16842,16842,Not Delivered,91 mins,104
16843,16843,In Transit,29 mins,80
16844,16844,Delivered,40 mins,154
16845,16845,Not Delivered,15 mins,271
16846,16846,Not Delivered,95 mins,78
16847,16847,In Transit,59 mins,453
16848,16848,In Transit,32 mins,308
16849,16849,Delivered,113 mins,410
16850,16850,Delivered,76 mins,356
16851,16851,In Transit,117 mins,31
16852,16852,In Transit,107 mins,143
16853,16853,Not Delivered,54 mins,107
16854,16854,In Transit,70 mins,269
16855,16855,In Transit,97 mins,415
16856,16856,Delivered,37 mins,26
16857,16857,Not Delivered,99 mins,323
16858,16858,Not Delivered,84 mins,178
16859,16859,Delivered,84 mins,313
16860,16860,In Transit,114 mins,181
16861,16861,In Transit,82 mins,500
16862,16862,Delivered,120 mins,435
16863,16863,In Transit,78 mins,164
16864,16864,Delivered,25 mins,472
16865,16865,Delivered,78 mins,367
16866,16866,In Transit,99 mins,409
16867,16867,Not Delivered,44 mins,152
16868,16868,Not Delivered,15 mins,346
16869,16869,Not Delivered,81 mins,13
16870,16870,Delivered,50 mins,145
16871,16871,In Transit,64 mins,194
16872,16872,Not Delivered,38 mins,321
16873,16873,In Transit,109 mins,484
16874,16874,Not Delivered,67 mins,300
16875,16875,In Transit,68 mins,15
16876,16876,In Transit,18 mins,444
16877,16877,Delivered,86 mins,28
16878,16878,Not Delivered,34 mins,288
16879,16879,In Transit,61 mins,253
16880,16880,Not Delivered,28 mins,36
16881,16881,In Transit,50 mins,422
16882,16882,Delivered,22 mins,286
16883,16883,Delivered,100 mins,221
16884,16884,In Transit,41 mins,131
16885,16885,In Transit,60 mins,376
16886,16886,In Transit,102 mins,469
16887,16887,Delivered,66 mins,168
16888,16888,Not Delivered,29 mins,209
16889,16889,Delivered,112 mins,175
16890,16890,Not Delivered,116 mins,210
16891,16891,Delivered,72 mins,347
16892,16892,In Transit,56 mins,218
16893,16893,In Transit,83 mins,14
16894,16894,Not Delivered,91 mins,125
16895,16895,Not Delivered,100 mins,49
16896,16896,Not Delivered,41 mins,416
16897,16897,In Transit,56 mins,469
16898,16898,In Transit,41 mins,128
16899,16899,Delivered,64 mins,272
16900,16900,In Transit,93 mins,161
16901,16901,Not Delivered,21 mins,218
16902,16902,Delivered,91 mins,297
16903,16903,Delivered,114 mins,327
16904,16904,Delivered,96 mins,332
16905,16905,Not Delivered,30 mins,328
16906,16906,Delivered,100 mins,387
16907,16907,Not Delivered,36 mins,233
16908,16908,In Transit,47 mins,225
16909,16909,Delivered,21 mins,492
16910,16910,In Transit,57 mins,358
16911,16911,Delivered,96 mins,194
16912,16912,In Transit,51 mins,292
16913,16913,In Transit,59 mins,95
16914,16914,Not Delivered,37 mins,185
16915,16915,Not Delivered,89 mins,403
16916,16916,In Transit,56 mins,269
16917,16917,Delivered,69 mins,260
16918,16918,In Transit,41 mins,241
16919,16919,In Transit,104 mins,221
16920,16920,Delivered,56 mins,57
16921,16921,Delivered,109 mins,214
16922,16922,In Transit,17 mins,21
16923,16923,In Transit,97 mins,413
16924,16924,In Transit,107 mins,265
16925,16925,Not Delivered,97 mins,56
16926,16926,Not Delivered,66 mins,447
16927,16927,In Transit,67 mins,219
16928,16928,Delivered,40 mins,425
16929,16929,Not Delivered,27 mins,440
16930,16930,In Transit,17 mins,341
16931,16931,Not Delivered,92 mins,281
16932,16932,Not Delivered,19 mins,424
16933,16933,Not Delivered,57 mins,433
16934,16934,Delivered,52 mins,417
16935,16935,In Transit,58 mins,336
16936,16936,Delivered,17 mins,413
16937,16937,Delivered,64 mins,233
16938,16938,Delivered,53 mins,333
16939,16939,In Transit,97 mins,133
16940,16940,Not Delivered,98 mins,314
16941,16941,In Transit,35 mins,45
16942,16942,Not Delivered,100 mins,18
16943,16943,Not Delivered,15 mins,73
16944,16944,In Transit,24 mins,489
16945,16945,Delivered,44 mins,267
16946,16946,Delivered,98 mins,273
16947,16947,Not Delivered,39 mins,10
16948,16948,In Transit,115 mins,456
16949,16949,Not Delivered,72 mins,64
16950,16950,Delivered,77 mins,25
16951,16951,In Transit,45 mins,83
16952,16952,Delivered,21 mins,330
16953,16953,In Transit,71 mins,277
16954,16954,In Transit,75 mins,433
16955,16955,Not Delivered,86 mins,249
16956,16956,Delivered,116 mins,45
16957,16957,Delivered,57 mins,422
16958,16958,Not Delivered,108 mins,192
16959,16959,Delivered,67 mins,371
16960,16960,In Transit,116 mins,152
16961,16961,In Transit,51 mins,262
16962,16962,Delivered,113 mins,347
16963,16963,Delivered,74 mins,442
16964,16964,Not Delivered,119 mins,272
16965,16965,Not Delivered,22 mins,311
16966,16966,Not Delivered,86 mins,489
16967,16967,Not Delivered,37 mins,496
16968,16968,In Transit,99 mins,120
16969,16969,In Transit,42 mins,407
16970,16970,In Transit,36 mins,496
16971,16971,Delivered,111 mins,107
16972,16972,Not Delivered,65 mins,51
16973,16973,In Transit,41 mins,94
16974,16974,In Transit,83 mins,193
16975,16975,Not Delivered,108 mins,111
16976,16976,Delivered,88 mins,218
16977,16977,In Transit,15 mins,112
16978,16978,Delivered,112 mins,53
16979,16979,Delivered,35 mins,211
16980,16980,In Transit,79 mins,485
16981,16981,Delivered,47 mins,69
16982,16982,Not Delivered,68 mins,436
16983,16983,Not Delivered,67 mins,162
16984,16984,Delivered,61 mins,17
16985,16985,In Transit,78 mins,143
16986,16986,In Transit,92 mins,98
16987,16987,In Transit,55 mins,114
16988,16988,In Transit,86 mins,213
16989,16989,Delivered,30 mins,151
16990,16990,In Transit,32 mins,231
16991,16991,Not Delivered,49 mins,93
16992,16992,Delivered,79 mins,459
16993,16993,Not Delivered,55 mins,175
16994,16994,Delivered,42 mins,46
16995,16995,Not Delivered,22 mins,347
16996,16996,Delivered,94 mins,32
16997,16997,Not Delivered,89 mins,219
16998,16998,Not Delivered,113 mins,279
16999,16999,Delivered,51 mins,299
17000,17000,In Transit,25 mins,205
17001,17001,Delivered,74 mins,221
17002,17002,In Transit,61 mins,397
17003,17003,In Transit,62 mins,343
17004,17004,In Transit,35 mins,315
17005,17005,Not Delivered,88 mins,163
17006,17006,Delivered,95 mins,233
17007,17007,Not Delivered,36 mins,456
17008,17008,Delivered,98 mins,14
17009,17009,In Transit,59 mins,261
17010,17010,Delivered,120 mins,3
17011,17011,Delivered,33 mins,277
17012,17012,In Transit,112 mins,51
17013,17013,In Transit,70 mins,334
17014,17014,Not Delivered,92 mins,129
17015,17015,In Transit,47 mins,326
17016,17016,Not Delivered,33 mins,366
17017,17017,Delivered,76 mins,154
17018,17018,In Transit,46 mins,438
17019,17019,Delivered,24 mins,160
17020,17020,In Transit,50 mins,490
17021,17021,Not Delivered,28 mins,15
17022,17022,Not Delivered,27 mins,111
17023,17023,Not Delivered,58 mins,402
17024,17024,Delivered,87 mins,111
17025,17025,Not Delivered,40 mins,475
17026,17026,Delivered,65 mins,334
17027,17027,Not Delivered,64 mins,56
17028,17028,Delivered,60 mins,220
17029,17029,Not Delivered,76 mins,11
17030,17030,In Transit,24 mins,27
17031,17031,Delivered,23 mins,87
17032,17032,Not Delivered,19 mins,108
17033,17033,Not Delivered,108 mins,27
17034,17034,Delivered,117 mins,155
17035,17035,Delivered,108 mins,383
17036,17036,Not Delivered,17 mins,343
17037,17037,Delivered,86 mins,484
17038,17038,Not Delivered,56 mins,64
17039,17039,Not Delivered,111 mins,174
17040,17040,Not Delivered,18 mins,95
17041,17041,Not Delivered,116 mins,205
17042,17042,Not Delivered,116 mins,203
17043,17043,In Transit,90 mins,96
17044,17044,In Transit,112 mins,159
17045,17045,Delivered,27 mins,369
17046,17046,Delivered,86 mins,419
17047,17047,Delivered,24 mins,399
17048,17048,Not Delivered,51 mins,193
17049,17049,Not Delivered,111 mins,137
17050,17050,Delivered,55 mins,319
17051,17051,In Transit,111 mins,398
17052,17052,In Transit,45 mins,173
17053,17053,In Transit,85 mins,448
17054,17054,In Transit,115 mins,116
17055,17055,Delivered,45 mins,490
17056,17056,Not Delivered,103 mins,445
17057,17057,Not Delivered,41 mins,468
17058,17058,In Transit,56 mins,85
17059,17059,Delivered,117 mins,306
17060,17060,Delivered,33 mins,103
17061,17061,Not Delivered,27 mins,433
17062,17062,Not Delivered,80 mins,268
17063,17063,Delivered,74 mins,303
17064,17064,Delivered,91 mins,320
17065,17065,Not Delivered,54 mins,368
17066,17066,In Transit,44 mins,201
17067,17067,Not Delivered,25 mins,127
17068,17068,Delivered,33 mins,425
17069,17069,Delivered,50 mins,99
17070,17070,Delivered,93 mins,452
17071,17071,In Transit,45 mins,299
17072,17072,Delivered,22 mins,351
17073,17073,Not Delivered,37 mins,351
17074,17074,Not Delivered,75 mins,481
17075,17075,Not Delivered,116 mins,42
17076,17076,Not Delivered,83 mins,99
17077,17077,Delivered,106 mins,142
17078,17078,In Transit,82 mins,160
17079,17079,Delivered,35 mins,408
17080,17080,In Transit,65 mins,99
17081,17081,Not Delivered,82 mins,144
17082,17082,Not Delivered,68 mins,168
17083,17083,Not Delivered,49 mins,202
17084,17084,Not Delivered,96 mins,395
17085,17085,Delivered,84 mins,42
17086,17086,Not Delivered,61 mins,123
17087,17087,Not Delivered,72 mins,102
17088,17088,Delivered,89 mins,139
17089,17089,Delivered,88 mins,41
17090,17090,Delivered,69 mins,265
17091,17091,Not Delivered,18 mins,371
17092,17092,Delivered,74 mins,137
17093,17093,Not Delivered,98 mins,440
17094,17094,Delivered,52 mins,7
17095,17095,Delivered,30 mins,35
17096,17096,Not Delivered,86 mins,248
17097,17097,Not Delivered,32 mins,265
17098,17098,Not Delivered,84 mins,290
17099,17099,In Transit,30 mins,121
17100,17100,In Transit,78 mins,127
17101,17101,Not Delivered,64 mins,207
17102,17102,Not Delivered,70 mins,145
17103,17103,In Transit,53 mins,103
17104,17104,Delivered,117 mins,187
17105,17105,Delivered,88 mins,216
17106,17106,In Transit,22 mins,51
17107,17107,Not Delivered,58 mins,473
17108,17108,In Transit,74 mins,198
17109,17109,In Transit,108 mins,389
17110,17110,In Transit,45 mins,120
17111,17111,Delivered,24 mins,401
17112,17112,Not Delivered,115 mins,249
17113,17113,Not Delivered,87 mins,350
17114,17114,Delivered,35 mins,20
17115,17115,Not Delivered,71 mins,422
